T,H,year,month,day,date
27.260000000000002,66.25,2007,12,23,2007-12-23
26.739999999999998,67.25,2007,12,24,2007-12-24
26.739999999999998,69.75,2007,12,25,2007-12-25
26.940000000000001,73.25,2007,12,26,2007-12-26
26.780000000000001,76.75,2007,12,27,2007-12-27
27.120000000000001,67.5,2007,12,28,2007-12-28
26.699999999999999,70.5,2007,12,29,2007-12-29
26.059999999999999,76.5,2007,12,30,2007-12-30
26.920000000000002,69.25,2007,12,31,2007-12-31
27.940000000000001,56.5,2008,1,1,2008-01-01
26.98,74,2008,1,2,2008-01-02
26.559999999999999,72.25,2008,1,3,2008-01-03
27.18,69.5,2008,1,4,2008-01-04
27.48,70,2008,1,5,2008-01-05
26.300000000000001,66.75,2008,1,6,2008-01-06
27.379999999999999,70,2008,1,7,2008-01-07
27.82,67.5,2008,1,8,2008-01-08
27.140000000000001,66.5,2008,1,9,2008-01-09
27.02,69.25,2008,1,10,2008-01-10
27.280000000000001,70.75,2008,1,11,2008-01-11
27.219999999999999,73.25,2008,1,12,2008-01-12
26.140000000000001,81.5,2008,1,13,2008-01-13
25.5,77,2008,1,14,2008-01-14
26.859999999999999,72.25,2008,1,15,2008-01-15
26.379999999999999,76,2008,1,16,2008-01-16
27.059999999999999,72.25,2008,1,17,2008-01-17
26.699999999999999,79.5,2008,1,18,2008-01-18
26.399999999999999,70.25,2008,1,19,2008-01-19
26.739999999999998,71.5,2008,1,20,2008-01-20
27.98,72.25,2008,1,21,2008-01-21
27.739999999999998,72.5,2008,1,22,2008-01-22
27.739999999999998,74.5,2008,1,23,2008-01-23
27.5,76,2008,1,24,2008-01-24
27.280000000000001,71.75,2008,1,25,2008-01-25
27.579999999999998,68,2008,1,26,2008-01-26
27.02,69.75,2008,1,27,2008-01-27
27.440000000000001,66.75,2008,1,28,2008-01-28
27.02,76,2008,1,29,2008-01-29
25.399999999999999,92.25,2008,1,30,2008-01-30
26.5,84.5,2008,1,31,2008-01-31
27.079999999999998,71.5,2008,2,1,2008-02-01
27.300000000000001,64.75,2008,2,2,2008-02-02
27.16,72.75,2008,2,3,2008-02-03
27.039999999999999,69.5,2008,2,4,2008-02-04
27.059999999999999,67.25,2008,2,5,2008-02-05
27.32,67,2008,2,6,2008-02-06
27.800000000000001,71.5,2008,2,7,2008-02-07
27.68,70,2008,2,8,2008-02-08
27.760000000000002,68.25,2008,2,9,2008-02-09
27.18,69,2008,2,10,2008-02-10
28.280000000000001,67.25,2008,2,11,2008-02-11
28.079999999999998,67.5,2008,2,12,2008-02-12
27.16,68,2008,2,13,2008-02-13
27.359999999999999,63.75,2008,2,14,2008-02-14
26.82,72.25,2008,2,15,2008-02-15
27.48,71.25,2008,2,16,2008-02-16
28.16,70.25,2008,2,17,2008-02-17
27.600000000000001,73.75,2008,2,18,2008-02-18
28,71.75,2008,2,19,2008-02-19
27.399999999999999,69.25,2008,2,20,2008-02-20
27.359999999999999,69.75,2008,2,21,2008-02-21
27.48,66.25,2008,2,22,2008-02-22
27.399999999999999,68.75,2008,2,23,2008-02-23
28,69.25,2008,2,24,2008-02-24
28.239999999999998,69.75,2008,2,25,2008-02-25
28.640000000000001,69.25,2008,2,26,2008-02-26
28.68,69.75,2008,2,27,2008-02-27
28.640000000000001,69.5,2008,2,28,2008-02-28
28.960000000000001,68.75,2008,2,29,2008-02-29
28.460000000000001,67.5,2008,3,1,2008-03-01
28.100000000000001,69.25,2008,3,2,2008-03-02
28.48,67,2008,3,3,2008-03-03
28.100000000000001,70,2008,3,4,2008-03-04
28.260000000000002,67.25,2008,3,5,2008-03-05
27.940000000000001,67.25,2008,3,6,2008-03-06
28.140000000000001,67,2008,3,7,2008-03-07
27.02,74.25,2008,3,8,2008-03-08
27.02,72,2008,3,9,2008-03-09
27.800000000000001,69.25,2008,3,10,2008-03-10
27.579999999999998,74,2008,3,11,2008-03-11
27.379999999999999,76,2008,3,12,2008-03-12
27.460000000000001,77.5,2008,3,13,2008-03-13
27.859999999999999,72.25,2008,3,14,2008-03-14
27.699999999999999,70.25,2008,3,15,2008-03-15
27.600000000000001,76,2008,3,16,2008-03-16
25.960000000000001,86.25,2008,3,17,2008-03-17
26.719999999999999,80.5,2008,3,18,2008-03-18
26.460000000000001,82.75,2008,3,19,2008-03-19
24.52,90,2008,3,20,2008-03-20
24.739999999999998,95.25,2008,3,21,2008-03-21
26.34,86.25,2008,3,22,2008-03-22
25.82,85.5,2008,3,23,2008-03-23
25.780000000000001,86.75,2008,3,24,2008-03-24
26.899999999999999,79,2008,3,25,2008-03-25
27.100000000000001,75.75,2008,3,26,2008-03-26
27.66,78.75,2008,3,27,2008-03-27
27.34,77.5,2008,3,28,2008-03-28
26.300000000000001,86.75,2008,3,29,2008-03-29
25.98,82.5,2008,3,30,2008-03-30
23.620000000000001,91.5,2008,3,31,2008-03-31
26.039999999999999,82.75,2008,4,1,2008-04-01
26.739999999999998,77.75,2008,4,2,2008-04-02
25.899999999999999,77,2008,4,3,2008-04-03
26.379999999999999,73.25,2008,4,4,2008-04-04
26.399999999999999,77.75,2008,4,5,2008-04-05
26.5,82.5,2008,4,6,2008-04-06
25.34,88.25,2008,4,7,2008-04-07
25.260000000000002,82,2008,4,8,2008-04-08
25.66,83,2008,4,9,2008-04-09
26.079999999999998,83.25,2008,4,10,2008-04-10
26.079999999999998,88,2008,4,11,2008-04-11
26.460000000000001,82,2008,4,12,2008-04-12
24.460000000000001,94.75,2008,4,13,2008-04-13
25.879999999999999,83,2008,4,14,2008-04-14
26.699999999999999,77.5,2008,4,15,2008-04-15
26.640000000000001,77.75,2008,4,16,2008-04-16
26.66,79.5,2008,4,17,2008-04-17
25.800000000000001,83.5,2008,4,18,2008-04-18
26,87.25,2008,4,19,2008-04-19
26.079999999999998,81.75,2008,4,20,2008-04-20
26.620000000000001,85,2008,4,21,2008-04-21
26.359999999999999,82.75,2008,4,22,2008-04-22
26.219999999999999,85,2008,4,23,2008-04-23
26.920000000000002,75.75,2008,4,24,2008-04-24
26.16,80.25,2008,4,25,2008-04-25
25.66,77.5,2008,4,26,2008-04-26
25.640000000000001,90.75,2008,4,27,2008-04-27
25.940000000000001,85.25,2008,4,28,2008-04-28
26.239999999999998,79.75,2008,4,29,2008-04-29
25.760000000000002,84.75,2008,4,30,2008-04-30
25.16,90.75,2008,5,1,2008-05-01
25.600000000000001,77,2008,5,2,2008-05-02
25.219999999999999,85,2008,5,3,2008-05-03
26.440000000000001,78.25,2008,5,4,2008-05-04
26.120000000000001,88.75,2008,5,5,2008-05-05
26.84,79.5,2008,5,6,2008-05-06
26.079999999999998,85.5,2008,5,7,2008-05-07
26.5,83.5,2008,5,8,2008-05-08
26.66,89.25,2008,5,9,2008-05-09
25.140000000000001,87.5,2008,5,10,2008-05-10
24.780000000000001,90,2008,5,11,2008-05-11
26.18,79,2008,5,12,2008-05-12
26.16,73.5,2008,5,13,2008-05-13
24.120000000000001,88.75,2008,5,14,2008-05-14
23.66,93,2008,5,15,2008-05-15
25.34,86.25,2008,5,16,2008-05-16
25.800000000000001,82,2008,5,17,2008-05-17
24.52,88.25,2008,5,18,2008-05-18
24.98,84.25,2008,5,19,2008-05-19
25.420000000000002,85.25,2008,5,20,2008-05-20
25.300000000000001,83.75,2008,5,21,2008-05-21
25.219999999999999,83.75,2008,5,22,2008-05-22
24.940000000000001,85,2008,5,23,2008-05-23
25.18,84.75,2008,5,24,2008-05-24
25.559999999999999,87,2008,5,25,2008-05-25
25.68,82.25,2008,5,26,2008-05-26
24.440000000000001,93,2008,5,27,2008-05-27
25.059999999999999,83.25,2008,5,28,2008-05-28
26.68,73.75,2008,5,29,2008-05-29
26.280000000000001,75.25,2008,5,30,2008-05-30
25.440000000000001,82.75,2008,5,31,2008-05-31
25.719999999999999,80,2008,6,1,2008-06-01
25.059999999999999,85,2008,6,2,2008-06-02
24.579999999999998,89.5,2008,6,3,2008-06-03
23.859999999999999,92.5,2008,6,4,2008-06-04
24.920000000000002,88.75,2008,6,5,2008-06-05
25.48,80.75,2008,6,6,2008-06-06
25.620000000000001,86.5,2008,6,7,2008-06-07
25.559999999999999,85,2008,6,8,2008-06-08
25.079999999999998,81.75,2008,6,9,2008-06-09
23.640000000000001,87.25,2008,6,10,2008-06-10
24.539999999999999,81.5,2008,6,11,2008-06-11
24.5,79.5,2008,6,12,2008-06-12
24.18,84.25,2008,6,13,2008-06-13
23.98,92.75,2008,6,14,2008-06-14
24.199999999999999,88.75,2008,6,15,2008-06-15
22.34,97.25,2008,6,16,2008-06-16
24,91.25,2008,6,17,2008-06-17
23.620000000000001,82,2008,6,18,2008-06-18
23.899999999999999,88,2008,6,19,2008-06-19
23.100000000000001,86.25,2008,6,20,2008-06-20
23.460000000000001,84.5,2008,6,21,2008-06-21
23.98,83.75,2008,6,22,2008-06-22
24.199999999999999,88,2008,6,23,2008-06-23
24.559999999999999,86.5,2008,6,24,2008-06-24
23.739999999999998,86.25,2008,6,25,2008-06-25
24.100000000000001,84.25,2008,6,26,2008-06-26
23.940000000000001,90.5,2008,6,27,2008-06-27
23.960000000000001,83.25,2008,6,28,2008-06-28
23.82,82,2008,6,29,2008-06-29
24.460000000000001,83.5,2008,6,30,2008-06-30
24.100000000000001,87.75,2008,7,1,2008-07-01
23.960000000000001,83.5,2008,7,2,2008-07-02
23.120000000000001,88.5,2008,7,3,2008-07-03
23.420000000000002,84.75,2008,7,4,2008-07-04
23.059999999999999,95,2008,7,5,2008-07-05
23.82,93.75,2008,7,6,2008-07-06
23.440000000000001,92,2008,7,7,2008-07-07
23.84,86.25,2008,7,8,2008-07-08
23.5,85.75,2008,7,9,2008-07-09
24.559999999999999,86,2008,7,10,2008-07-10
24.18,88,2008,7,11,2008-07-11
23.620000000000001,86.75,2008,7,12,2008-07-12
22.940000000000001,77.25,2008,7,13,2008-07-13
23.219999999999999,78,2008,7,14,2008-07-14
23.18,87.5,2008,7,15,2008-07-15
22.719999999999999,93,2008,7,16,2008-07-16
24.039999999999999,89.5,2008,7,17,2008-07-17
24.5,86.5,2008,7,18,2008-07-18
23.940000000000001,86.5,2008,7,19,2008-07-19
24.34,86.5,2008,7,20,2008-07-20
23.620000000000001,84.5,2008,7,21,2008-07-21
25.239999999999998,71.25,2008,7,22,2008-07-22
23.18,82,2008,7,23,2008-07-23
23.899999999999999,83.75,2008,7,24,2008-07-24
23.539999999999999,93,2008,7,25,2008-07-25
24.52,86.5,2008,7,26,2008-07-26
24.559999999999999,82.75,2008,7,27,2008-07-27
24.34,68.5,2008,7,28,2008-07-28
22.899999999999999,87.25,2008,7,29,2008-07-29
24.16,79,2008,7,30,2008-07-30
23.940000000000001,81.25,2008,7,31,2008-07-31
23.52,83.25,2008,8,1,2008-08-01
22.780000000000001,96.5,2008,8,2,2008-08-02
23.539999999999999,90,2008,8,3,2008-08-03
24.260000000000002,86.25,2008,8,4,2008-08-04
23.579999999999998,82,2008,8,5,2008-08-05
23.16,89.5,2008,8,6,2008-08-06
23.379999999999999,93.25,2008,8,7,2008-08-07
23.420000000000002,86,2008,8,8,2008-08-08
23.300000000000001,85.25,2008,8,9,2008-08-09
24.239999999999998,82.25,2008,8,10,2008-08-10
24.18,87.5,2008,8,11,2008-08-11
24.399999999999999,83,2008,8,12,2008-08-12
23.18,85.75,2008,8,13,2008-08-13
24.66,72.75,2008,8,14,2008-08-14
23.699999999999999,81.5,2008,8,15,2008-08-15
23.5,93.25,2008,8,16,2008-08-16
24.059999999999999,78,2008,8,17,2008-08-17
23.52,77.5,2008,8,18,2008-08-18
23.5,84.25,2008,8,19,2008-08-19
23.739999999999998,83,2008,8,20,2008-08-20
23.699999999999999,87.25,2008,8,21,2008-08-21
23.879999999999999,86.75,2008,8,22,2008-08-22
23.34,85,2008,8,23,2008-08-23
23.82,76.25,2008,8,24,2008-08-24
23.079999999999998,86.75,2008,8,25,2008-08-25
22.899999999999999,92.5,2008,8,26,2008-08-26
23.359999999999999,90,2008,8,27,2008-08-27
24.140000000000001,82,2008,8,28,2008-08-28
24.18,84,2008,8,29,2008-08-29
25.32,81,2008,8,30,2008-08-30
25.260000000000002,78.25,2008,8,31,2008-08-31
25.059999999999999,77.25,2008,9,1,2008-09-01
25.02,82.75,2008,9,2,2008-09-02
24.620000000000001,87.5,2008,9,3,2008-09-03
24.32,83.75,2008,9,4,2008-09-04
24.280000000000001,81.5,2008,9,5,2008-09-05
25.399999999999999,79.5,2008,9,6,2008-09-06
25.899999999999999,83.5,2008,9,7,2008-09-07
25.760000000000002,74.75,2008,9,8,2008-09-08
23.879999999999999,80.75,2008,9,9,2008-09-09
25,81,2008,9,10,2008-09-10
25.84,80.75,2008,9,11,2008-09-11
25.920000000000002,79,2008,9,12,2008-09-12
25.68,73.75,2008,9,13,2008-09-13
25.82,72.25,2008,9,14,2008-09-14
25.48,73.75,2008,9,15,2008-09-15
26,77.75,2008,9,16,2008-09-16
25.559999999999999,76.25,2008,9,17,2008-09-17
25.079999999999998,76.5,2008,9,18,2008-09-18
25.16,75.75,2008,9,19,2008-09-19
24.079999999999998,80,2008,9,20,2008-09-20
24.98,75.25,2008,9,21,2008-09-21
25.199999999999999,72.75,2008,9,22,2008-09-22
25.620000000000001,75.25,2008,9,23,2008-09-23
25.859999999999999,71.75,2008,9,24,2008-09-24
26.120000000000001,72.75,2008,9,25,2008-09-25
25.48,70.75,2008,9,26,2008-09-26
25.16,75.75,2008,9,27,2008-09-27
25.079999999999998,85,2008,9,28,2008-09-28
26.48,80.75,2008,9,29,2008-09-29
26,81.25,2008,9,30,2008-09-30
26.239999999999998,78.25,2008,10,1,2008-10-01
25.559999999999999,79.5,2008,10,2,2008-10-02
26.239999999999998,77.75,2008,10,3,2008-10-03
26.48,77.75,2008,10,4,2008-10-04
26.32,74,2008,10,5,2008-10-05
26,74.75,2008,10,6,2008-10-06
24.5,87.25,2008,10,7,2008-10-07
25.420000000000002,74.5,2008,10,8,2008-10-08
25.559999999999999,77.75,2008,10,9,2008-10-09
25.079999999999998,74.75,2008,10,10,2008-10-10
26.379999999999999,73.5,2008,10,11,2008-10-11
26,76,2008,10,12,2008-10-12
26.399999999999999,73.75,2008,10,13,2008-10-13
26.039999999999999,73.75,2008,10,14,2008-10-14
25.239999999999998,87.5,2008,10,15,2008-10-15
26,74.5,2008,10,16,2008-10-16
26.32,75.25,2008,10,17,2008-10-17
26.18,77.5,2008,10,18,2008-10-18
26.920000000000002,73,2008,10,19,2008-10-19
26.120000000000001,77,2008,10,20,2008-10-20
26.640000000000001,69.25,2008,10,21,2008-10-21
26.280000000000001,73,2008,10,22,2008-10-22
26.739999999999998,71.5,2008,10,23,2008-10-23
26.68,69.75,2008,10,24,2008-10-24
26.120000000000001,72.75,2008,10,25,2008-10-25
26.460000000000001,73,2008,10,26,2008-10-26
26.34,70.5,2008,10,27,2008-10-27
26.32,71,2008,10,28,2008-10-28
26.960000000000001,70.25,2008,10,29,2008-10-29
27.059999999999999,72.5,2008,10,30,2008-10-30
26.800000000000001,69,2008,10,31,2008-10-31
27.780000000000001,55,2008,11,1,2008-11-01
26.32,80.25,2008,11,2,2008-11-02
26.66,79,2008,11,3,2008-11-03
26.120000000000001,72.75,2008,11,4,2008-11-04
26.600000000000001,72.5,2008,11,5,2008-11-05
26.719999999999999,71.75,2008,11,6,2008-11-06
26.68,70.5,2008,11,7,2008-11-07
26.699999999999999,67.25,2008,11,8,2008-11-08
26.600000000000001,68.75,2008,11,9,2008-11-09
27.079999999999998,71,2008,11,10,2008-11-10
26.68,67,2008,11,11,2008-11-11
26.98,67.25,2008,11,12,2008-11-12
27.539999999999999,65,2008,11,13,2008-11-13
26.640000000000001,71,2008,11,14,2008-11-14
26.84,69.5,2008,11,15,2008-11-15
27.219999999999999,70,2008,11,16,2008-11-16
27.579999999999998,69.5,2008,11,17,2008-11-17
27.300000000000001,68.25,2008,11,18,2008-11-18
26.800000000000001,67.5,2008,11,19,2008-11-19
26.620000000000001,66,2008,11,20,2008-11-20
26.5,63.75,2008,11,21,2008-11-21
25.739999999999998,68.5,2008,11,22,2008-11-22
26.300000000000001,72.75,2008,11,23,2008-11-23
26.640000000000001,75.5,2008,11,24,2008-11-24
27.039999999999999,70.5,2008,11,25,2008-11-25
27.32,72,2008,11,26,2008-11-26
28.079999999999998,59.25,2008,11,27,2008-11-27
26.600000000000001,68.75,2008,11,28,2008-11-28
27.719999999999999,68.5,2008,11,29,2008-11-29
27.800000000000001,69.5,2008,11,30,2008-11-30
26.98,68.5,2008,12,1,2008-12-01
27.16,68,2008,12,2,2008-12-02
27.399999999999999,68.75,2008,12,3,2008-12-03
28.02,67.5,2008,12,4,2008-12-04
27.620000000000001,71.25,2008,12,5,2008-12-05
26.140000000000001,70.25,2008,12,6,2008-12-06
26.039999999999999,75,2008,12,7,2008-12-07
26.620000000000001,69.25,2008,12,8,2008-12-08
25.859999999999999,73.25,2008,12,9,2008-12-09
25.98,74.25,2008,12,10,2008-12-10
27.280000000000001,71,2008,12,11,2008-12-11
26.379999999999999,76,2008,12,12,2008-12-12
27.34,69,2008,12,13,2008-12-13
27.440000000000001,71.5,2008,12,14,2008-12-14
27.199999999999999,66.5,2008,12,15,2008-12-15
27.059999999999999,66.25,2008,12,16,2008-12-16
27.5,65,2008,12,17,2008-12-17
27.5,67.25,2008,12,18,2008-12-18
26.879999999999999,69.25,2008,12,19,2008-12-19
27.719999999999999,69,2008,12,20,2008-12-20
27.719999999999999,68.25,2008,12,21,2008-12-21
27.960000000000001,63.75,2008,12,22,2008-12-22
27.300000000000001,67.75,2008,12,23,2008-12-23
27.440000000000001,69.25,2008,12,24,2008-12-24
27.280000000000001,68.75,2008,12,25,2008-12-25
27.539999999999999,66.25,2008,12,26,2008-12-26
27.399999999999999,70,2008,12,27,2008-12-27
27.920000000000002,71.75,2008,12,28,2008-12-28
27.699999999999999,64,2008,12,29,2008-12-29
27.280000000000001,62.25,2008,12,30,2008-12-30
27.260000000000002,65.25,2008,12,31,2008-12-31
27.239999999999998,62.75,2009,1,1,2009-01-01
27.32,65,2009,1,2,2009-01-02
28,67.5,2009,1,3,2009-01-03
27.780000000000001,69.25,2009,1,4,2009-01-04
28.079999999999998,64.25,2009,1,5,2009-01-05
28.239999999999998,69.5,2009,1,6,2009-01-06
27.68,66.5,2009,1,7,2009-01-07
27.84,63.75,2009,1,8,2009-01-08
27.859999999999999,66.75,2009,1,9,2009-01-09
28.140000000000001,63.5,2009,1,10,2009-01-10
27.800000000000001,68.25,2009,1,11,2009-01-11
27,62.75,2009,1,12,2009-01-12
27.359999999999999,66,2009,1,13,2009-01-13
27.66,71.25,2009,1,14,2009-01-14
27.32,72.75,2009,1,15,2009-01-15
25.579999999999998,93.5,2009,1,16,2009-01-16
26.920000000000002,73.25,2009,1,17,2009-01-17
27.039999999999999,69.5,2009,1,18,2009-01-18
26.5,71.25,2009,1,19,2009-01-19
27.48,67.75,2009,1,20,2009-01-20
27.48,70.25,2009,1,21,2009-01-21
27.199999999999999,71,2009,1,22,2009-01-22
27.48,67.25,2009,1,23,2009-01-23
27.120000000000001,68.75,2009,1,24,2009-01-24
27.640000000000001,67.5,2009,1,25,2009-01-25
27.300000000000001,66.5,2009,1,26,2009-01-26
27.359999999999999,71.25,2009,1,27,2009-01-27
27.460000000000001,67.75,2009,1,28,2009-01-28
26.559999999999999,86.75,2009,1,29,2009-01-29
25.32,84.25,2009,1,30,2009-01-30
26.579999999999998,74.25,2009,1,31,2009-01-31
27.68,74.5,2009,2,1,2009-02-01
27.059999999999999,78.5,2009,2,2,2009-02-02
25.440000000000001,89.75,2009,2,3,2009-02-03
27.140000000000001,74,2009,2,4,2009-02-04
27.460000000000001,71,2009,2,5,2009-02-05
26.879999999999999,74.5,2009,2,6,2009-02-06
27.18,72.75,2009,2,7,2009-02-07
27.440000000000001,71.75,2009,2,8,2009-02-08
27.760000000000002,69.5,2009,2,9,2009-02-09
28.18,71.75,2009,2,10,2009-02-10
27.52,72.75,2009,2,11,2009-02-11
26.32,84.25,2009,2,12,2009-02-12
26.239999999999998,81.5,2009,2,13,2009-02-13
27.359999999999999,72.75,2009,2,14,2009-02-14
27,76,2009,2,15,2009-02-15
26.940000000000001,70.75,2009,2,16,2009-02-16
26.219999999999999,75.75,2009,2,17,2009-02-17
26.539999999999999,78,2009,2,18,2009-02-18
26.84,73.75,2009,2,19,2009-02-19
24.600000000000001,89.5,2009,2,20,2009-02-20
25.98,82.25,2009,2,21,2009-02-21
24.059999999999999,94.5,2009,2,22,2009-02-22
25.600000000000001,84,2009,2,23,2009-02-23
26.300000000000001,80,2009,2,24,2009-02-24
26.039999999999999,88.5,2009,2,25,2009-02-25
26.02,77.25,2009,2,26,2009-02-26
26.359999999999999,81,2009,2,27,2009-02-27
24.760000000000002,96,2009,2,28,2009-02-28
24.920000000000002,94,2009,3,1,2009-03-01
25.699999999999999,90.5,2009,3,2,2009-03-02
27.140000000000001,79.5,2009,3,3,2009-03-03
26.5,80.25,2009,3,4,2009-03-04
26.620000000000001,76.75,2009,3,5,2009-03-05
26.899999999999999,73.75,2009,3,6,2009-03-06
27.260000000000002,74.5,2009,3,7,2009-03-07
27.039999999999999,73.5,2009,3,8,2009-03-08
27.5,73,2009,3,9,2009-03-09
26.82,70.5,2009,3,10,2009-03-10
26.539999999999999,75.75,2009,3,11,2009-03-11
27.34,75.5,2009,3,12,2009-03-12
26.800000000000001,79.25,2009,3,13,2009-03-13
27.780000000000001,74.5,2009,3,14,2009-03-14
28.18,70,2009,3,15,2009-03-15
27.48,75.5,2009,3,16,2009-03-16
25.940000000000001,87,2009,3,17,2009-03-17
26.100000000000001,79.75,2009,3,18,2009-03-18
27.219999999999999,76,2009,3,19,2009-03-19
26.780000000000001,72.5,2009,3,20,2009-03-20
27.280000000000001,72.75,2009,3,21,2009-03-21
27.739999999999998,72.75,2009,3,22,2009-03-22
27.899999999999999,70.25,2009,3,23,2009-03-23
28.579999999999998,69.5,2009,3,24,2009-03-24
27.640000000000001,79.75,2009,3,25,2009-03-25
27.739999999999998,73,2009,3,26,2009-03-26
27.5,72,2009,3,27,2009-03-27
27.960000000000001,70,2009,3,28,2009-03-28
28.039999999999999,74.75,2009,3,29,2009-03-29
28.379999999999999,70.75,2009,3,30,2009-03-30
28.379999999999999,72,2009,3,31,2009-03-31
28.280000000000001,72.25,2009,4,1,2009-04-01
28.16,75,2009,4,2,2009-04-02
25.640000000000001,89.75,2009,4,3,2009-04-03
26.359999999999999,78,2009,4,4,2009-04-04
27.140000000000001,74,2009,4,5,2009-04-05
25.359999999999999,90.75,2009,4,6,2009-04-06
27.600000000000001,70.75,2009,4,7,2009-04-07
27.039999999999999,82,2009,4,8,2009-04-08
27.219999999999999,78.25,2009,4,9,2009-04-09
26.440000000000001,87,2009,4,10,2009-04-10
25.239999999999998,92.75,2009,4,11,2009-04-11
25.460000000000001,91.5,2009,4,12,2009-04-12
25.539999999999999,89.75,2009,4,13,2009-04-13
25.800000000000001,87.25,2009,4,14,2009-04-14
25.84,87.25,2009,4,15,2009-04-15
27.34,75.25,2009,4,16,2009-04-16
26.5,80.5,2009,4,17,2009-04-17
24.5,90.5,2009,4,18,2009-04-18
26.199999999999999,86.75,2009,4,19,2009-04-19
26.079999999999998,85.25,2009,4,20,2009-04-20
26.5,73.5,2009,4,21,2009-04-21
24.879999999999999,93.5,2009,4,22,2009-04-22
26.039999999999999,88.25,2009,4,23,2009-04-23
26.800000000000001,81.5,2009,4,24,2009-04-24
26.66,78.75,2009,4,25,2009-04-25
27.079999999999998,82.25,2009,4,26,2009-04-26
26.760000000000002,84.25,2009,4,27,2009-04-27
26.640000000000001,87.5,2009,4,28,2009-04-28
26.199999999999999,88.25,2009,4,29,2009-04-29
26,80,2009,4,30,2009-04-30
26.440000000000001,85.75,2009,5,1,2009-05-01
25.68,84.25,2009,5,2,2009-05-02
24.600000000000001,94.25,2009,5,3,2009-05-03
26.359999999999999,84,2009,5,4,2009-05-04
26.120000000000001,87.25,2009,5,5,2009-05-05
26,86,2009,5,6,2009-05-06
26.359999999999999,85.5,2009,5,7,2009-05-07
26.739999999999998,80.25,2009,5,8,2009-05-08
26.800000000000001,84,2009,5,9,2009-05-09
26.440000000000001,89.5,2009,5,10,2009-05-10
24.539999999999999,91.5,2009,5,11,2009-05-11
26.16,84.75,2009,5,12,2009-05-12
26.239999999999998,86.5,2009,5,13,2009-05-13
27.16,79.5,2009,5,14,2009-05-14
27.140000000000001,81.75,2009,5,15,2009-05-15
25.199999999999999,92.25,2009,5,16,2009-05-16
26.239999999999998,89.5,2009,5,17,2009-05-17
26.02,88.75,2009,5,18,2009-05-18
25.600000000000001,89.5,2009,5,19,2009-05-19
26.379999999999999,82.75,2009,5,20,2009-05-20
25.960000000000001,94.5,2009,5,21,2009-05-21
24.280000000000001,95.25,2009,5,22,2009-05-22
24.719999999999999,95,2009,5,23,2009-05-23
25.359999999999999,87.5,2009,5,24,2009-05-24
26.760000000000002,83.25,2009,5,25,2009-05-25
24.739999999999998,93.25,2009,5,26,2009-05-26
24.399999999999999,91.5,2009,5,27,2009-05-27
26.02,84.75,2009,5,28,2009-05-28
25.440000000000001,88.25,2009,5,29,2009-05-29
25.239999999999998,89.5,2009,5,30,2009-05-30
24.960000000000001,88,2009,5,31,2009-05-31
25.300000000000001,87.5,2009,6,1,2009-06-01
25.18,87.75,2009,6,2,2009-06-02
25.84,84.75,2009,6,3,2009-06-03
25.120000000000001,88,2009,6,4,2009-06-04
26.039999999999999,88.75,2009,6,5,2009-06-05
25.760000000000002,84.25,2009,6,6,2009-06-06
25.239999999999998,86,2009,6,7,2009-06-07
26.059999999999999,78.25,2009,6,8,2009-06-08
26.640000000000001,77,2009,6,9,2009-06-09
25.640000000000001,82.75,2009,6,10,2009-06-10
25.100000000000001,91,2009,6,11,2009-06-11
23.300000000000001,93,2009,6,12,2009-06-12
24.579999999999998,88.25,2009,6,13,2009-06-13
24.960000000000001,82.5,2009,6,14,2009-06-14
25.100000000000001,83.75,2009,6,15,2009-06-15
24.899999999999999,86,2009,6,16,2009-06-16
24.640000000000001,85.25,2009,6,17,2009-06-17
24.960000000000001,86,2009,6,18,2009-06-18
24.399999999999999,93.75,2009,6,19,2009-06-19
25.059999999999999,83.25,2009,6,20,2009-06-20
24.98,86.75,2009,6,21,2009-06-21
22.940000000000001,93.25,2009,6,22,2009-06-22
25.280000000000001,89,2009,6,23,2009-06-23
26.260000000000002,81,2009,6,24,2009-06-24
24.280000000000001,91.5,2009,6,25,2009-06-25
25.16,84.25,2009,6,26,2009-06-26
25.219999999999999,90.25,2009,6,27,2009-06-27
24.52,87,2009,6,28,2009-06-28
24.260000000000002,83.5,2009,6,29,2009-06-29
24.68,87,2009,6,30,2009-06-30
24.780000000000001,87.25,2009,7,1,2009-07-01
25.18,89,2009,7,2,2009-07-02
24.879999999999999,80.5,2009,7,3,2009-07-03
25.260000000000002,79,2009,7,4,2009-07-04
24.780000000000001,85.75,2009,7,5,2009-07-05
23.600000000000001,94.75,2009,7,6,2009-07-06
24.68,82.5,2009,7,7,2009-07-07
24.16,85.25,2009,7,8,2009-07-08
24.940000000000001,82.25,2009,7,9,2009-07-09
25.280000000000001,80.25,2009,7,10,2009-07-10
24.84,85,2009,7,11,2009-07-11
24.780000000000001,86,2009,7,12,2009-07-12
25.219999999999999,87.25,2009,7,13,2009-07-13
24.699999999999999,86.25,2009,7,14,2009-07-14
24.059999999999999,88.25,2009,7,15,2009-07-15
24.84,87.75,2009,7,16,2009-07-16
24.539999999999999,80,2009,7,17,2009-07-17
24.02,86,2009,7,18,2009-07-18
24.18,87.25,2009,7,19,2009-07-19
25.100000000000001,86,2009,7,20,2009-07-20
24.18,92.25,2009,7,21,2009-07-21
